悪化,増悪,退転,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
破局,災厄,カタストロフ,災難,カタストロフィー,災い,惨禍,凶事,壊滅,惨事,危難,天災,災禍,大厄,潰滅,災害,惨害,奇禍,禍殃,凶変,厄災,禍事,禍害,大難,大災,兇変,変災,,,,,,,,,,,,,,,,,
殺生,惨酷,厳酷,残刻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
歴然,歴々,歴歴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
シラミ,虱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
べったり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
弱体,弱気,柔弱,軟弱,惰弱さ,軟弱さ,弱体さ,薄弱さ,柔弱さ,懦弱さ,か弱さ,ひ弱さ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不可抗力,ふかこーりょく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
明るみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
病死,病没,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
売り渡す,売り渡し,売り払う,売渡す,売りわたす,売渡し,売りわたし,売払う,売りはらう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
水疱,水ばれ,水腫れ,水膨れ,水脹れ,水ぶくれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
食い物,狙い,ターゲット,標的,いいカモ,好餌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
引きずり込む,ひきずりごむ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
食わせる,くわせる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
免職,解職,解任,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
法外,大げさ,過分,過度,過大,過当,無闇矢鱈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
緩み,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
汚物,垢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
前代未聞,ぜんだいみもん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
詰め寄る,迫る,近寄る,寄せる,近づく,近付く,逼る,近よる,詰寄る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
癒える,治る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
コレラ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
逃げ道,抜け穴,抜け道,匿穴,抜穴,抜道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自責,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
とっとと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
やらかす,行う,行なう,為す,致す,成し遂げる,執り行う,果す,為る,成す,執り行なう,執行う,遣り遂げる,取熟す,行ずる,成しとげる,とり行う,,,,,,,,,,,,,,,,,,,,,,,,,,,
振り払う,振り切る,振りはなす,振放す,ふり払う,振払う,振離す,振り離す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手下,部下,子分,配下,下っ端,雑兵,下働き,麾下,下人,下役,隷下,臣子,下ばたらき,僚属,下っぱ,褌担ぎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
張本人,ちょーほんじん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
係争,抗争,闘争,交戦,合戦,争闘,戦闘,繋争,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
でっち上げる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
胸痛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吹き出物,おでき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
かき消す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
公訴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不徳義,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
フラストレーション,ふらすとれーしょん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
皆殺し,抹殺,根絶やし,殲滅,全滅,退治,撃滅,駆除,撲滅,駆逐,みな殺し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
突き破る,突き抜ける,突きやぶる,突抜ける,突破る,つき破る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苦渋,苦衷,艱苦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
収容,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
追っ手,追手,チェイサー,追い手,チェーサー,チェサー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
寝返る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
収奪,簒奪,強奪,奪取,さん奪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
口走る,うっかり口に出す,口ばしる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
面前,御前,お前,そば,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
険悪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不覚,無意識,前後不覚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浮腫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
胃痛,腹痛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
惨敗,大敗,完敗,総崩れ,一ころ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
退廃,頽廃,衰滅,退潮,減退,凋落,退勢,衰勢,低下,頽勢,減衰,下落,下り坂,下向き,弱り,萎靡,衰頽,落潮,衰萎,下むき,式微,凋残,,,,,,,,,,,,,,,,,,,,,,
くり返し,繰りかえし,繰返し,繰かえし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
そそくさ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
失礼,僭越,生意気,小癪,厚顔,猪口才,ちょこざい,僣越,小意気,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
疎む,疎んじる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
赤痢,赤腹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不意打ち,ふいうち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
みすぼらしい,みすぼらしー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
雇い主,主人,領主,主君,君主,マスター,殿,大君主,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
放蕩,放埒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
送還,そーかん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苦々しい,にがにがしー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
負け犬,敗者,下積み,屑,落人,穀潰し,溢者,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
冷やかす,冷める,冷やす,冷ます,冷える,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
狂乱,狂気,激情,逆上,病的興奮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
引きずり出す,ひきずりだす,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道連れ,道づれ,同行,伴侶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
官憲,警官,警察,巡査,婦警,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
軍法,兵法,作戦,用兵,戦術,軍略,戦法,駆け引き,オペレーション,韜略,駆引き,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
言い渡し,言渡し,申し渡し,申渡し,申しわたし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
チアノーゼ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
名指し,指名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
醜悪,下劣,低劣,下衆,下種,下司,陋劣,鄙劣,端ない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
コカイン,こかいん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
密告,告げ口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
切り下げる,引き下げる,梳る,引下げる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
農奴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ブーイング,ぶーいんぐ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
コンベンション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
よそよそしい,よそよそしー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
無法,無政府,乱世,無法状態,無警察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ニヒリズム,にひりずむ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
離反,疎隔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
水の泡,水泡,気泡,泡沫,あぶく,水沫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
刑期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非人道的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
墓穴,墳墓,御霊屋,青山,塚穴,埋墓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不摂生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
愚かしい,おろかしー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しっぺ返し,お返し,酬う,酬いる,竹篦返し,しっぺい返し,竹蓖返し,御返し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
独房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
腫れ物,腫物,腫脹,瘤,たんこぶ,隆起,地腫れ,お出来,御出来,腫れもの,たん瘤,腫大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
背信,内通,内応,謀叛,逆心,異心,返り忠,乱逆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ハイエナ,はいえな,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
失笑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
極貧,貧窮,赤貧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
巣窟,栖,潜窟,住み家,住みか,住み処,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
腰骨,剛毅,豪毅,不屈さ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
虚勢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
血なまぐさい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
放心,安堵,安心,緩和,心弛,人心地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
熱射病,ねっしゃびょー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
菰,お菰,物もらい,物貰い,陪堂,乞匈,菰かぶり,薦被,乞丐,菰被り,お薦,御貰い,乞児,薦かぶり,薦被り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不遇,数奇,因果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
溺死,水死,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未決,未決定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
息巻く,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
いたずら,悪戯,悪ふざけ,イタズラ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
のらりくらり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
からかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
憐憫,恩情,哀愍,憐情,憐愍,お情け,哀憐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
躁病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
言い立てる,申し立てる,申し上げる,述べる,云う,申し出る,弁じ立てる,申し述べる,陳ずる,言いたてる,陳べる,申立てる,言立てる,申したてる,陳じる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
妄言,虚言,嘘,虚偽,偽り,妄語,うそ,虚辞,譎詐,嘘偽り,空言,詐偽,空音,そら音,偽言,造言,,,,,,,,,,,,,,,,,,,,,,,,,,,,
負け惜しみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陰険,狡猾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吹きすさぶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
敵対心,てきたいしん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
オーバーヒート,おーばーひーと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
怒号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
悪鬼,悪霊,鬼神,悪神,亡者,魔物,妖魔,悪魔,魔王,邪神,妖怪,天魔,魔神,デーモン,デビル,デモン,生剥,生はげ,邪鬼,ディーモン,生剥げ,波旬,,,,,,,,,,,,,,,,,,,,,,
肉欲,好色,色好み,好き事,肉情,肉慾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
夢遊病,むゆーびょー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
サボタージュ,さぼたーじゅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
パラノイア,ぱらのいあ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
背教,放棄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
絞め殺す,縊る,絞殺す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
突き通す,貫き通す,貫く,打ち抜く,ぶっ通す,つき抜ける,突き抜く,ぶち抜く,打抜く,突通る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
越権,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
急迫,火急,緊急,危急,急場,エマージェンシー,究追,窮追,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
追い剥ぎ,追いはぎ,盗賊,山賊,追剥,賊徒,匪賊,野盗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
誤審,ごしん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
口止め,口封じ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
欠場,欠勤,不在,留守,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
腰抜け,弱虫,腰ぬけ,懦夫,怯者,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
讒言,讒口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
意趣,意図,作意,目当て,目的,目処,目標,目途,あてど,当て所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
敵愾心,てきがいしん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
気晴らし,憂さ晴らし,リフレッシュ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
俗悪,卑俗,下賎,麁陋,粗陋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
醜聞,仇名,怪聞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
煩い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
むざむざ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
過保護,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大目玉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ふしだら,淫蕩,自堕落,不身持ち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女たらし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
割腹,切腹,腹切り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
承服,受諾,認容,承認,受容,承伏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
微罪,軽科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
毒牙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
人さらい,勾引,人攫い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
入れ知恵,思い付き,入れ智慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
情交,情事,色事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
スタンドプレー,すたんどぷれー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
精根,精気,バイタリティー,血気,生気,気勢,元気,エネルギー,活力,活気,精力,エナジー,神気,ヴァイタリティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黒死病,こくしびょー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
インフルエンザ,流感,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
偏執狂,へんしゅーきょー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
肋膜,胸膜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不戦敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
耄碌,もーろく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盗癖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
夢精,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蛇蝎,大蛇,長蛇,スネーク,長虫,蛇蠍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ダムダム弾,だむだむだん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
党派心,とーはしん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
姦夫,女敵,間夫,密夫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手淫,オナニー,マスターベーション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
轟々たる,轟轟たる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
床入り,同衾,共寝,交接,セックス,ファック,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
身勝手,我がまま,自分勝手,我侭,わがまま,野放図,一方的,我が儘,我が侭,得手勝手,エゴイスチック,手前勝手,我まま,エゴイスティック,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
最早,もはや,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
騙す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
孕む,宿す,身ごもる,身篭る,折れ込む,胎む,妊む,身籠る,折込む,身篭もる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
縋る,しがみつく,抱きつく,取り付く,取っ付く,掻付く,寄縋る,抱き付く,取縋る,抱付く,縋りつく,寄りすがる,取付く,取りすがる,縋付く,縋り付く,寄り縋る,しがみ付く,取り縋る,取りつく,,,,,,,,,,,,,,,,,,,,,,,,
延々,えんえん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
馬鹿馬鹿しい,ばかばかしー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投げ付ける,叩き付ける,打当てる,打ち当てる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
独りぼっち,一人ぼっち,孤独,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
噛み付く,キレる,呻く,噛付く,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嵩む,増える,増す,高まる,伸びる,膨れ上がる,膨む,膨れ上る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
引っ掻く,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
必至,拠所ない,余儀無い,拠所無い,余儀ない,よんどころない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
訝る,怪しむ,思う,疑う,念う,怪しがる,訝しむ,不審がる,疑る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不確か,不慥か,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
悪阻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
腹立ち,向かっ腹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
血相,顔色,姿,表情,身なり,面構え,形相,風采,顔つき,風体,外見,顔付き,形状,見附,目見,見付,面体,目顔,つら構,面がまえ,面持,目色,風骨,面もち,顔ばせ,相形,つら構え,,,,,,,,,,,,,,,,,
不手際,へま,下手,ヘマ,非力,へぼ,へた,ぶきっちょ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
喉仏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高ぶり,昂奮,熱血,昂ぶり,亢奮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
身重,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
生贄,生け贄,身代わり,スケープゴート,犠牲,身替わり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嗜癖,中毒,依存,耽溺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
こそ泥,鼠賊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ニガー,黒ん坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ロボトミー,ろぼとみー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
欺罔,欺瞞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大勢,多人数,多勢,大人数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
後ずさり,後進,後じさり,後退り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
死に神,薨去,死神,入滅,卒去,昇天,他界,ポア,先途,棄世,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ホモセクシュアル,ホモセクシャル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常習犯,じょーしゅーはん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
はけ口,解放,出口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嫉み,妬み,妬む,やっかみ,ねたみ,そねみ,そねむ,嫉む,ねたむ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不条理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
あざけり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
火打ち石,ひうちいし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
踏みとどまる,抗う,踏ん張る,挑む,抗する,立ち向かう,歯向かう,粘る,斥ける,楯突く,刃むかう,踏張る,手向かう,踏みこたえる,諍う,あらがう,踏み堪える,盾突く,歯むかう,立向う,踏んばる,立向かう,踏み止まる,踏止まる,叛する,踏留まる,踏み留まる,踏堪える,じたばたする,盾つく,邀え撃つ,手むかう,立ちむかう,,,,,,,,,,,
付きまとう,付き纏う,付纏う,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支離滅裂,しりめつれつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
執念深い,意地悪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
頑として,がんとして,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
無意味,ナンセンス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
厚かましい,あつかましー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
異常,アブノーマル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鼾,いびき,イビキ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
うたがう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
負う,依る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
汚染,おせん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
隠す,包む,潜める,被う,秘める,覆い隠す,掩う,被隠す,押隠す,包みかくす,包み隠す,押し隠す,蔽う,被い隠す,押包む,裹む,押しかくす,,,,,,,,,,,,,,,,,,,,,,,,,,,
きらう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
食い違う,異なる,異にする,異る,食違う,相異なる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
苦情,クレーム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
くだらない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
焦げる,焼ける,焦がす,燃える,燃やす,灯る,火照る,点る,燃す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
突き刺す,突きさす,突刺す,突きたてる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
